payment_id,student_id,subject_id,date_id,currency,amount_original,exchange_rate,amount_converted_pkr,payment_method_id,invoice_sent
8302,414,50,1623,SAR,447.43,3.87,1731.55,2,False
8303,500,41,1409,USD,417.03,4.22,1759.87,3,True
8304,93,24,1142,KWD,349.31,2.94,1026.97,4,False
8305,173,13,1396,AED,476.95,5.05,2408.6,4,True
8306,79,75,1718,SAR,375.65,3.53,1326.04,4,False
8307,110,10,1358,SAR,254.02,3.98,1011.0,1,False
8308,217,42,1651,KWD,374.59,4.2,1573.28,7,False
8309,435,41,1318,OMR,372.77,4.44,1655.1,8,True
8310,358,3,1647,KWD,392.04,2.84,1113.39,5,True
8311,106,55,1711,OMR,229.79,5.03,1155.84,4,True
8312,47,16,1277,KWD,406.61,2.69,1093.78,3,True
8313,181,44,1651,OMR,320.99,3.16,1014.33,5,True
8314,64,30,1661,SAR,383.14,2.8,1072.79,3,False
8315,246,37,1090,OMR,476.24,4.79,2281.19,3,False
8316,244,60,1697,KWD,301.59,4.64,1399.38,5,False
8317,422,77,1081,USD,365.54,3.4,1242.84,1,True
8318,320,24,1018,KWD,431.1,4.85,2090.84,2,False
8319,87,26,1378,SAR,236.36,5.23,1236.16,8,True
8320,217,58,1644,OMR,306.28,3.05,934.15,2,True
8321,490,9,1368,OMR,240.81,3.6,866.92,3,False
8322,7,61,1680,OMR,451.92,4.09,1848.35,3,True
8323,278,19,1457,SAR,431.58,3.41,1471.69,6,False
8324,337,28,1018,KWD,295.01,4.49,1324.59,7,True
8325,210,7,1252,OMR,208.79,5.0,1043.95,3,False
8326,497,45,1363,USD,322.88,4.69,1514.31,2,False
8327,169,63,1192,USD,205.21,5.33,1093.77,3,False
8328,330,37,1277,AED,287.65,3.66,1052.8,7,False
8329,138,16,1656,USD,263.08,3.05,802.39,5,False
8330,441,5,1034,AED,270.03,5.11,1379.85,1,False
8331,391,29,1678,OMR,406.89,5.46,2221.62,6,True
8332,496,52,1243,SAR,412.61,3.84,1584.42,5,True
8333,381,23,1584,SAR,411.89,3.07,1264.5,7,True
8334,306,6,1644,SAR,446.05,3.36,1498.73,7,True
8335,230,36,1072,OMR,438.02,3.82,1673.24,1,False
8336,475,57,1626,OMR,388.16,2.92,1133.43,8,True
8337,308,33,1266,KWD,268.09,3.67,983.89,1,True
8338,161,49,1333,USD,306.09,4.59,1404.95,8,False
8339,1,41,1621,OMR,323.52,4.06,1313.49,3,False
8340,236,55,1167,USD,412.08,4.85,1998.59,2,False
8341,437,26,1727,SAR,360.92,2.82,1017.79,1,True
8342,188,37,1339,USD,422.71,5.02,2122.0,6,True
8343,418,77,1096,KWD,247.66,3.5,866.81,3,False
8344,4,17,1591,SAR,269.7,3.56,960.13,5,True
8345,401,32,1728,USD,217.17,4.28,929.49,5,False
8346,132,28,1697,KWD,375.54,4.66,1750.02,8,True
8347,427,25,1063,USD,489.56,2.96,1449.1,5,False
8348,218,47,1578,KWD,363.04,2.56,929.38,1,True
8349,260,22,1095,USD,266.14,3.33,886.25,4,True
8350,1,61,1545,SAR,384.92,3.49,1343.37,4,True
8351,71,44,1368,SAR,404.0,2.96,1195.84,8,False
8352,478,20,1344,AED,373.36,4.8,1792.13,7,True
8353,178,50,1441,KWD,311.62,4.47,1392.94,2,True
8354,457,47,1450,USD,448.92,3.11,1396.14,2,True
8355,189,47,1233,USD,347.48,2.97,1032.02,3,True
8356,291,72,1674,USD,496.73,3.96,1967.05,8,False
8357,8,51,1156,OMR,273.01,5.07,1384.16,1,False
8358,253,55,1027,KWD,266.98,3.63,969.14,2,True
8359,408,78,1471,USD,222.56,4.39,977.04,7,False
8360,467,39,1580,AED,319.68,3.17,1013.39,1,False
8361,292,14,1457,SAR,274.54,5.22,1433.1,2,True
8362,434,69,1337,OMR,449.97,4.95,2227.35,6,False
8363,244,47,1421,OMR,355.99,5.0,1779.95,5,True
8364,123,21,1374,SAR,218.04,2.53,551.64,3,False
8365,299,15,1648,OMR,307.24,3.97,1219.74,5,False
8366,283,1,1623,AED,408.68,2.58,1054.39,3,False
8367,32,10,1298,AED,345.76,5.04,1742.63,4,False
8368,334,23,1024,SAR,305.54,3.02,922.73,8,False
8369,377,18,1605,KWD,246.56,4.67,1151.44,7,True
8370,146,58,1065,OMR,399.66,3.24,1294.9,8,True
8371,156,73,1528,USD,253.33,5.0,1266.65,2,False
8372,413,77,1620,USD,461.08,3.44,1586.12,3,False
8373,16,52,1390,AED,496.8,2.62,1301.62,4,True
8374,355,46,1277,KWD,365.81,2.64,965.74,2,True
8375,47,13,1009,KWD,235.14,5.07,1192.16,6,True
8376,251,17,1345,OMR,405.66,5.18,2101.32,1,False
8377,187,67,1140,OMR,239.87,4.74,1136.98,6,False
8378,31,61,1027,SAR,470.57,5.41,2545.78,7,False
8379,260,65,1099,AED,375.79,5.24,1969.14,4,False
8380,421,53,1186,SAR,440.11,4.65,2046.51,3,False
8381,17,5,1392,SAR,387.47,2.54,984.17,8,True
8382,39,32,1719,KWD,357.8,3.06,1094.87,7,False
8383,304,45,1310,OMR,357.57,3.16,1129.92,8,True
8384,430,56,1260,USD,421.82,3.34,1408.88,2,True
8385,474,5,1068,SAR,470.77,3.31,1558.25,4,True
8386,432,76,1037,AED,265.68,3.07,815.64,5,True
8387,39,34,1065,SAR,234.16,3.96,927.27,3,True
8388,489,61,1474,USD,216.92,5.38,1167.03,5,True
8389,132,62,1493,USD,460.02,2.64,1214.45,8,False
8390,30,69,1466,AED,236.72,3.01,712.53,5,False
8391,158,63,1063,USD,388.61,3.59,1395.11,8,True
8392,278,44,1664,USD,293.98,4.33,1272.93,8,False
8393,203,28,1179,USD,368.98,2.9,1070.04,5,True
8394,66,70,1677,SAR,225.48,4.18,942.51,3,True
8395,108,13,1098,AED,374.1,2.9,1084.89,3,False
8396,268,43,1536,SAR,463.38,3.11,1441.11,4,True
8397,222,30,1303,AED,279.78,2.55,713.44,6,True
8398,292,26,1072,USD,296.52,5.38,1595.28,8,True
8399,18,63,1546,USD,265.43,3.28,870.61,3,False
8400,90,73,1142,OMR,238.95,4.33,1034.65,1,False
8401,181,57,1213,USD,221.72,3.24,718.37,2,False
8402,255,64,1716,AED,401.07,5.28,2117.65,8,False
8403,455,49,1304,KWD,303.94,2.64,802.4,3,False
8404,253,52,1413,AED,337.42,3.98,1342.93,1,False
8405,257,63,1728,USD,296.52,3.48,1031.89,1,True
8406,383,13,1344,USD,423.3,3.6,1523.88,6,False
8407,442,45,1597,KWD,404.81,2.8,1133.47,1,True
8408,346,46,1493,USD,399.72,3.68,1470.97,5,True
8409,87,77,1680,OMR,429.77,4.7,2019.92,4,True
8410,90,41,1124,KWD,374.89,4.55,1705.75,2,False
8411,237,46,1407,SAR,229.17,5.26,1205.43,3,True
8412,390,1,1235,OMR,326.84,2.68,875.93,5,False
8413,70,73,1656,AED,295.04,5.21,1537.16,2,True
8414,44,68,1616,OMR,302.73,3.85,1165.51,4,False
8415,200,12,1343,OMR,258.8,3.76,973.09,6,False
8416,152,73,1645,USD,248.3,3.79,941.06,3,True
8417,86,35,1520,SAR,339.91,4.58,1556.79,2,False
8418,19,33,1526,KWD,491.37,3.84,1886.86,4,True
8419,101,58,1063,OMR,206.69,5.43,1122.33,7,True
8420,402,35,1689,USD,284.75,4.54,1292.77,7,False
8421,95,46,1501,OMR,489.7,4.32,2115.5,3,False
8422,254,66,1635,SAR,306.99,2.97,911.76,1,False
8423,357,44,1010,KWD,396.36,3.21,1272.32,2,True
8424,30,26,1606,USD,280.28,4.54,1272.47,1,False
8425,249,42,1631,OMR,362.62,3.64,1319.94,4,True
8426,426,77,1429,SAR,252.06,4.8,1209.89,8,False
8427,33,30,1300,AED,361.61,3.79,1370.5,8,True
8428,458,32,1245,AED,343.78,5.12,1760.15,8,True
8429,229,36,1588,SAR,450.45,4.29,1932.43,4,True
8430,12,19,1093,KWD,441.21,5.03,2219.29,6,False
8431,118,22,1314,OMR,254.71,5.14,1309.21,6,True
8432,350,65,1152,OMR,482.08,3.49,1682.46,8,False
8433,155,57,1239,SAR,316.83,3.68,1165.93,6,True
8434,423,11,1139,OMR,215.18,4.67,1004.89,3,True
8435,393,26,1596,KWD,222.96,2.87,639.9,6,False
8436,246,48,1215,SAR,325.6,2.93,954.01,7,True
8437,405,19,1369,AED,466.23,4.97,2317.16,2,False
8438,332,12,1292,AED,246.89,2.54,627.1,8,True
8439,247,67,1240,USD,344.2,2.61,898.36,6,False
8440,29,56,1534,AED,361.65,4.23,1529.78,2,False
8441,161,18,1320,OMR,467.37,5.39,2519.12,5,True
8442,235,5,1044,KWD,203.72,5.3,1079.72,8,True
8443,190,24,1585,KWD,467.07,3.82,1784.21,7,False
8444,117,78,1613,USD,281.03,4.9,1377.05,5,True
8445,271,38,1283,OMR,461.45,4.59,2118.06,3,False
8446,258,67,1583,SAR,327.21,4.91,1606.6,2,True
8447,180,70,1552,USD,298.21,3.23,963.22,2,True
8448,487,76,1211,OMR,496.99,3.48,1729.53,3,False
8449,373,52,1671,SAR,434.74,4.83,2099.79,7,False
8450,172,75,1086,AED,345.56,3.32,1147.26,7,True
8451,438,39,1006,AED,312.08,4.77,1488.62,2,False
8452,274,59,1458,SAR,295.83,4.76,1408.15,7,False
8453,259,26,1182,USD,407.5,4.79,1951.92,8,False
8454,135,65,1327,SAR,325.0,3.81,1238.25,6,False
8455,171,48,1298,OMR,394.96,3.08,1216.48,5,True
8456,210,53,1397,SAR,324.65,2.79,905.77,2,False
8457,236,9,1013,OMR,311.44,3.08,959.24,8,True
8458,422,5,1099,OMR,299.52,3.97,1189.09,1,True
8459,421,72,1168,AED,475.68,3.28,1560.23,2,True
8460,186,61,1231,OMR,429.91,5.08,2183.94,4,False
8461,417,21,1110,KWD,396.53,4.7,1863.69,4,True
8462,364,63,1346,AED,399.62,4.72,1886.21,4,False
8463,443,20,1339,AED,254.66,3.39,863.3,7,True
8464,95,58,1613,SAR,480.67,3.91,1879.42,1,True
8465,378,45,1728,OMR,231.68,4.4,1019.39,7,True
8466,11,22,1239,SAR,267.22,3.83,1023.45,7,False
8467,68,77,1239,OMR,207.25,4.88,1011.38,2,False
8468,379,75,1269,AED,310.71,4.27,1326.73,7,False
8469,210,63,1539,KWD,292.24,4.29,1253.71,3,True
8470,196,30,1285,AED,452.64,2.67,1208.55,7,True
8471,369,63,1334,USD,400.06,4.88,1952.29,5,False
8472,98,44,1565,SAR,437.9,2.87,1256.77,6,False
8473,93,67,1442,KWD,244.61,3.1,758.29,2,True
8474,472,58,1724,SAR,371.28,2.85,1058.15,3,False
8475,22,65,1502,OMR,346.94,5.01,1738.17,2,True
8476,450,36,1369,SAR,327.93,5.15,1688.84,7,True
8477,172,6,1119,AED,497.99,5.43,2704.09,4,False
8478,383,37,1074,AED,333.96,3.0,1001.88,4,True
8479,134,75,1422,SAR,232.07,5.05,1171.95,2,True
8480,426,55,1069,OMR,209.94,4.25,892.24,8,False
8481,25,77,1270,OMR,439.4,5.21,2289.27,4,False
8482,185,75,1131,KWD,202.9,3.38,685.8,7,False
8483,85,59,1097,AED,475.38,3.33,1583.02,8,True
8484,55,38,1101,SAR,262.56,4.92,1291.8,7,True
8485,251,25,1427,KWD,464.46,3.24,1504.85,3,False
8486,144,77,1166,USD,438.26,2.72,1192.07,8,False
8487,351,33,1104,KWD,263.08,3.82,1004.97,2,True
8488,398,13,1597,USD,450.89,4.31,1943.34,2,True
8489,167,38,1548,USD,296.35,4.62,1369.14,2,True
8490,412,58,1441,KWD,262.55,2.92,766.65,7,True
8491,224,20,1671,AED,264.33,4.04,1067.89,6,False
8492,220,17,1634,KWD,462.11,3.5,1617.38,5,True
8493,179,24,1643,KWD,204.38,3.85,786.86,5,True
8494,119,26,1265,AED,421.95,2.79,1177.24,3,True
8495,433,40,1419,AED,440.75,4.72,2080.34,2,False
8496,265,32,1260,AED,311.17,4.42,1375.37,6,True
8497,442,78,1433,AED,411.79,4.09,1684.22,3,False
8498,429,37,1415,AED,471.52,3.04,1433.42,6,False
8499,150,60,1354,AED,363.03,3.02,1096.35,6,True
8500,416,57,1460,KWD,395.97,3.1,1227.51,6,False
8501,453,58,1700,SAR,410.1,4.86,1993.09,5,True
8502,215,67,1384,SAR,488.49,3.58,1748.79,1,False
8503,197,22,1542,SAR,325.98,3.62,1180.05,3,True
8504,42,58,1274,KWD,367.76,3.57,1312.9,5,True
8505,53,73,1309,AED,340.15,2.88,979.63,2,True
8506,480,77,1131,USD,294.71,5.05,1488.29,6,False
8507,443,74,1687,AED,482.93,4.21,2033.14,5,False
8508,330,49,1048,OMR,346.84,5.48,1900.68,1,True
8509,251,49,1443,AED,479.22,4.05,1940.84,2,False
8510,295,42,1171,SAR,497.31,4.57,2272.71,5,False
8511,378,40,1329,AED,457.17,4.93,2253.85,3,False
8512,271,71,1005,AED,249.55,4.95,1235.27,1,True
8513,455,46,1587,OMR,211.52,3.82,808.01,3,True
8514,413,22,1203,USD,362.43,3.64,1319.25,2,False
8515,123,21,1368,USD,361.45,2.94,1062.66,8,True
8516,367,51,1721,SAR,381.45,4.81,1834.77,6,True
8517,387,14,1547,USD,217.1,4.38,950.9,8,False
8518,339,74,1280,SAR,286.86,3.01,863.45,4,False
8519,266,9,1688,KWD,349.13,3.99,1393.03,2,True
8520,348,18,1054,OMR,354.31,4.21,1491.65,7,False
8521,29,13,1168,AED,483.97,5.1,2468.25,6,False
8522,463,17,1312,OMR,489.65,2.76,1351.43,5,True
8523,35,25,1477,USD,466.88,2.99,1395.97,1,False
8524,6,54,1427,AED,275.1,4.1,1127.91,3,True
8525,396,16,1511,OMR,392.28,2.64,1035.62,8,False
8526,111,24,1412,OMR,282.23,3.65,1030.14,6,True
8527,294,75,1047,SAR,485.19,2.55,1237.23,7,False
8528,77,23,1615,KWD,351.83,3.27,1150.48,6,True
8529,349,41,1002,OMR,448.51,2.98,1336.56,5,True
8530,147,33,1596,AED,317.9,3.36,1068.14,1,True
8531,67,42,1684,KWD,314.44,4.8,1509.31,3,True
8532,392,48,1328,KWD,210.11,3.54,743.79,4,True
8533,8,18,1232,AED,337.84,5.18,1750.01,2,True
8534,122,63,1675,KWD,393.09,3.33,1308.99,1,False
8535,340,78,1059,USD,238.96,2.89,690.59,1,True
8536,175,11,1589,KWD,255.45,2.68,684.61,7,True
8537,388,24,1529,SAR,491.49,5.48,2693.37,5,False
8538,179,61,1096,KWD,419.48,2.79,1170.35,2,False
8539,85,64,1065,OMR,472.56,3.58,1691.76,8,False
8540,451,36,1030,KWD,342.84,5.04,1727.91,3,False
8541,45,77,1147,SAR,253.75,3.18,806.92,2,True
8542,136,53,1659,SAR,249.91,2.69,672.26,6,True
8543,343,47,1046,KWD,362.49,4.12,1493.46,7,True
8544,16,52,1243,USD,414.62,2.6,1078.01,2,False
8545,333,57,1256,KWD,474.77,4.66,2212.43,1,True
8546,195,75,1477,AED,322.15,4.3,1385.24,6,False
8547,496,23,1594,SAR,297.65,3.2,952.48,4,True
8548,9,59,1355,KWD,480.49,3.97,1907.55,3,False
8549,316,69,1653,USD,336.08,2.52,846.92,4,False
8550,334,56,1640,USD,356.15,4.13,1470.9,8,True
8551,333,42,1452,USD,334.77,4.82,1613.59,4,False
8552,327,18,1521,OMR,430.47,2.67,1149.35,5,False
8553,15,71,1176,OMR,221.35,3.18,703.89,6,True
8554,327,33,1209,OMR,450.92,4.37,1970.52,2,False
8555,102,3,1041,AED,317.58,2.64,838.41,3,False
8556,226,28,1123,AED,489.77,4.95,2424.36,8,False
8557,425,1,1186,KWD,290.14,3.47,1006.79,8,True
8558,278,63,1024,OMR,341.09,3.13,1067.61,7,False
8559,408,47,1163,OMR,326.72,5.06,1653.2,5,False
8560,113,37,1034,AED,440.43,4.46,1964.32,3,True
8561,485,48,1252,USD,401.47,5.2,2087.64,8,False
8562,428,19,1474,USD,394.06,3.67,1446.2,3,True
8563,1,14,1469,SAR,414.3,5.44,2253.79,4,False
8564,266,67,1521,KWD,487.72,5.36,2614.18,1,False
8565,491,65,1263,KWD,343.39,4.21,1445.67,4,False
8566,208,26,1104,OMR,395.51,4.68,1850.99,2,True
8567,110,10,1219,AED,405.17,3.62,1466.72,7,False
8568,200,77,1406,KWD,457.12,2.67,1220.51,3,True
8569,440,70,1645,USD,286.46,3.49,999.75,2,False
8570,369,43,1205,AED,441.9,3.27,1445.01,3,False
8571,473,70,1635,OMR,349.78,2.9,1014.36,2,True
8572,306,72,1215,OMR,204.85,3.96,811.21,2,False
8573,12,59,1063,KWD,245.92,5.3,1303.38,4,False
8574,345,3,1037,KWD,451.81,5.15,2326.82,6,True
8575,465,5,1664,SAR,280.49,3.35,939.64,3,True
8576,188,78,1221,KWD,289.1,5.5,1590.05,3,True
8577,154,37,1341,KWD,420.55,5.23,2199.48,7,False
8578,494,52,1472,USD,405.77,2.78,1128.04,2,True
8579,368,66,1535,USD,335.1,3.23,1082.37,1,False
8580,334,63,1356,AED,419.02,3.49,1462.38,2,False
8581,425,7,1505,KWD,383.12,3.17,1214.49,2,True
8582,420,53,1578,KWD,254.91,2.92,744.34,1,True
8583,377,6,1234,OMR,283.04,3.7,1047.25,7,True
8584,279,7,1601,USD,219.26,4.27,936.24,1,True
8585,171,44,1093,OMR,398.46,4.79,1908.62,8,True
8586,134,18,1188,KWD,216.63,5.19,1124.31,4,False
8587,495,54,1648,USD,422.82,3.62,1530.61,2,True
8588,453,29,1684,KWD,359.84,4.4,1583.3,3,True
8589,427,25,1015,SAR,331.63,3.93,1303.31,6,False
8590,25,63,1374,OMR,379.05,4.59,1739.84,5,False
8591,18,68,1363,USD,385.87,4.7,1813.59,1,False
8592,190,13,1397,USD,375.33,2.55,957.09,7,False
8593,141,32,1409,KWD,413.97,4.58,1895.98,6,False
8594,43,27,1173,KWD,390.82,2.65,1035.67,8,False
8595,334,51,1612,AED,344.92,3.18,1096.85,8,True
8596,284,34,1185,AED,448.86,3.37,1512.66,4,True
8597,146,28,1029,OMR,492.1,4.31,2120.95,6,True
8598,315,73,1469,USD,383.78,3.3,1266.47,7,False
8599,444,72,1379,KWD,413.63,3.93,1625.57,2,False
8600,319,30,1311,OMR,352.53,4.3,1515.88,2,True
8601,441,9,1077,USD,320.26,5.39,1726.2,4,True
8602,92,13,1534,KWD,458.24,4.44,2034.59,4,False
8603,179,64,1528,AED,258.4,4.64,1198.98,2,False
8604,56,38,1121,USD,407.09,3.54,1441.1,2,True
8605,155,22,1227,KWD,241.17,3.8,916.45,6,False
8606,160,31,1407,OMR,429.98,2.91,1251.24,3,True
8607,111,42,1174,OMR,270.39,3.52,951.77,1,True
8608,137,62,1552,SAR,382.1,2.73,1043.13,3,True
8609,232,64,1014,USD,241.8,3.61,872.9,3,False
8610,480,74,1213,OMR,200.18,4.71,942.85,5,True
8611,468,9,1602,USD,422.43,4.6,1943.18,6,False
8612,220,44,1051,OMR,462.56,4.21,1947.38,2,False
8613,481,63,1315,USD,439.86,3.94,1733.05,8,False
8614,68,40,1056,USD,239.86,4.97,1192.1,7,False
8615,302,41,1288,USD,270.4,5.46,1476.38,4,True
8616,249,72,1148,SAR,447.33,5.48,2451.37,8,True
8617,482,50,1407,AED,205.04,2.55,522.85,3,True
8618,496,20,1531,USD,358.53,2.83,1014.64,8,False
8619,323,70,1368,AED,450.73,3.58,1613.61,2,False
8620,410,42,1323,AED,258.57,4.4,1137.71,5,True
8621,392,33,1612,AED,243.23,4.39,1067.78,3,False
8622,6,63,1356,OMR,254.51,5.1,1298.0,1,True
8623,464,57,1699,KWD,426.69,4.11,1753.7,5,False
8624,280,65,1429,AED,489.56,3.24,1586.17,4,False
8625,432,52,1032,USD,263.33,2.94,774.19,7,False
8626,487,6,1542,KWD,232.59,3.99,928.03,1,True
8627,94,7,1673,OMR,281.25,5.44,1530.0,4,False
8628,429,9,1285,SAR,233.26,4.29,1000.69,7,False
8629,269,61,1516,AED,201.53,2.76,556.22,1,True
8630,197,34,1680,AED,334.94,2.64,884.24,4,False
8631,25,35,1684,OMR,425.41,4.59,1952.63,1,True
8632,148,20,1726,USD,293.34,4.61,1352.3,4,True
8633,118,58,1116,USD,299.3,4.3,1286.99,8,False
8634,338,60,1268,KWD,268.35,4.62,1239.78,2,True
8635,367,54,1717,KWD,239.49,3.28,785.53,6,True
8636,338,35,1720,USD,220.03,3.89,855.92,6,False
8637,66,47,1162,SAR,371.07,4.15,1539.94,1,True
8638,458,46,1139,USD,429.22,2.78,1193.23,1,True
8639,301,4,1680,SAR,351.1,5.29,1857.32,4,True
8640,370,10,1143,OMR,453.27,4.57,2071.44,1,True
8641,175,75,1221,SAR,338.53,5.11,1729.89,8,False
8642,319,40,1587,OMR,221.37,2.88,637.55,2,True
8643,76,55,1629,AED,381.21,3.88,1479.09,1,False
8644,495,73,1609,USD,414.53,5.0,2072.65,4,True
8645,461,40,1434,KWD,237.02,4.65,1102.14,5,True
8646,114,76,1544,AED,357.07,4.23,1510.41,6,False
8647,111,23,1453,KWD,289.16,2.54,734.47,1,False
8648,249,15,1066,SAR,488.76,4.14,2023.47,4,True
8649,439,5,1005,USD,263.56,3.5,922.46,6,False
8650,203,40,1240,USD,404.79,2.62,1060.55,1,False
8651,147,18,1054,USD,292.58,3.33,974.29,5,True
8652,35,21,1382,AED,324.9,4.84,1572.52,8,False
8653,487,3,1433,OMR,448.12,5.44,2437.77,7,True
8654,309,46,1469,SAR,499.15,3.73,1861.83,1,False
8655,26,53,1070,AED,236.31,2.79,659.3,1,False
8656,238,20,1605,AED,337.85,5.25,1773.71,2,False
8657,14,59,1449,OMR,386.08,2.7,1042.42,1,True
8658,374,21,1479,KWD,317.85,3.46,1099.76,1,False
8659,45,51,1142,KWD,239.55,2.99,716.25,5,False
8660,428,25,1021,USD,207.16,3.26,675.34,8,True
8661,216,68,1560,AED,209.39,4.46,933.88,3,True
8662,233,10,1421,OMR,349.25,2.63,918.53,1,True
8663,193,67,1647,OMR,323.33,3.64,1176.92,3,True
8664,51,9,1391,KWD,493.78,2.51,1239.39,4,True
8665,427,29,1611,OMR,473.62,3.74,1771.34,6,True
8666,375,37,1467,KWD,383.37,3.89,1491.31,2,True
8667,214,71,1292,KWD,342.4,5.0,1712.0,2,True
8668,151,38,1711,AED,371.99,4.02,1495.4,4,True
8669,440,72,1120,SAR,339.32,2.97,1007.78,3,True
8670,275,59,1437,USD,304.01,4.3,1307.24,4,False
8671,338,57,1100,SAR,383.11,3.25,1245.11,2,False
8672,76,60,1186,OMR,479.11,4.03,1930.81,6,True
8673,439,28,1158,SAR,393.8,3.31,1303.48,7,False
8674,220,28,1517,SAR,253.23,3.24,820.47,2,False
8675,348,46,1681,KWD,342.76,4.87,1669.24,4,True
8676,444,71,1179,AED,251.77,4.02,1012.12,6,True
8677,187,67,1430,OMR,235.83,4.83,1139.06,8,True
8678,289,55,1211,USD,298.9,3.8,1135.82,4,True
8679,403,38,1675,KWD,259.75,3.41,885.75,5,True
8680,28,18,1639,USD,480.6,4.1,1970.46,8,False
8681,379,76,1729,AED,216.76,4.99,1081.63,4,True
8682,180,63,1652,SAR,489.24,2.82,1379.66,6,False
8683,253,5,1432,SAR,452.24,5.41,2446.62,2,True
8684,126,44,1643,AED,278.38,4.04,1124.66,6,False
8685,177,29,1100,OMR,227.77,3.89,886.03,5,False
8686,37,14,1319,KWD,370.1,5.41,2002.24,6,True
8687,410,58,1097,SAR,273.88,3.56,975.01,6,True
8688,99,44,1278,AED,275.17,3.73,1026.38,1,True
8689,98,18,1697,KWD,372.19,2.9,1079.35,8,False
8690,127,7,1142,KWD,337.3,5.16,1740.47,3,False
8691,483,62,1344,AED,352.07,5.44,1915.26,5,False
8692,168,45,1355,SAR,295.73,2.97,878.32,2,False
8693,80,16,1590,OMR,297.27,5.35,1590.39,4,False
8694,294,64,1354,SAR,499.83,2.52,1259.57,6,False
8695,333,37,1429,SAR,317.96,4.71,1497.59,4,False
8696,126,25,1038,SAR,266.89,4.45,1187.66,7,False
8697,343,9,1302,SAR,411.34,2.69,1106.5,5,True
8698,310,55,1548,USD,435.13,2.62,1140.04,7,True
8699,150,28,1424,AED,270.57,2.67,722.42,4,True
8700,16,9,1347,OMR,232.8,5.02,1168.66,7,False
8701,28,12,1428,OMR,288.21,4.12,1187.43,8,False
8702,496,18,1285,USD,357.58,4.85,1734.26,4,True
8703,419,56,1454,OMR,314.24,4.95,1555.49,1,False
8704,444,74,1323,USD,246.37,4.56,1123.45,8,False
8705,173,58,1518,USD,207.37,5.35,1109.43,5,False
8706,46,51,1352,OMR,351.71,2.6,914.45,2,False
8707,328,32,1302,OMR,461.17,3.24,1494.19,5,True
8708,236,48,1209,SAR,378.63,3.86,1461.51,2,True
8709,439,8,1590,USD,460.57,4.84,2229.16,6,False
8710,214,30,1443,KWD,429.85,3.58,1538.86,6,False
8711,85,26,1132,AED,302.95,3.71,1123.94,6,True
8712,282,24,1175,SAR,323.95,4.56,1477.21,2,True
8713,232,27,1086,USD,458.7,3.47,1591.69,7,True
8714,85,75,1457,SAR,411.62,5.38,2214.52,2,False
8715,409,39,1216,SAR,367.82,3.53,1298.4,2,False
8716,489,66,1405,AED,484.21,4.17,2019.16,3,False
8717,65,51,1406,OMR,214.0,2.59,554.26,1,False
8718,134,73,1603,OMR,457.06,3.55,1622.56,1,False
8719,151,50,1428,AED,295.6,2.66,786.3,5,False
8720,115,45,1718,SAR,394.73,5.12,2021.02,7,True
8721,64,33,1231,USD,474.51,4.97,2358.31,6,True
8722,343,19,1710,OMR,306.21,3.28,1004.37,8,False
8723,427,13,1429,KWD,348.53,5.49,1913.43,1,True
8724,363,78,1037,USD,296.79,3.99,1184.19,3,False
8725,407,22,1423,SAR,411.27,3.08,1266.71,1,True
8726,352,20,1398,KWD,239.13,3.36,803.48,3,True
8727,158,5,1588,USD,425.9,3.44,1465.1,1,True
8728,77,78,1578,AED,434.2,2.96,1285.23,2,True
8729,491,32,1184,KWD,219.81,4.1,901.22,1,False
8730,146,30,1376,SAR,319.92,3.13,1001.35,3,False
8731,343,26,1274,KWD,409.04,2.76,1128.95,3,False
8732,463,4,1601,AED,228.3,5.49,1253.37,2,True
8733,225,67,1285,OMR,438.03,4.72,2067.5,8,True
8734,405,43,1347,OMR,392.75,5.2,2042.3,2,False
8735,313,30,1718,OMR,338.94,2.64,894.8,6,False
8736,103,16,1529,AED,228.48,3.5,799.68,6,True
8737,407,71,1006,USD,221.4,3.28,726.19,5,True
8738,347,39,1187,AED,273.56,5.16,1411.57,4,True
8739,301,41,1599,KWD,437.07,5.31,2320.84,6,True
8740,428,31,1115,USD,467.0,3.79,1769.93,4,False
8741,466,49,1498,OMR,274.31,3.9,1069.81,7,True
8742,88,13,1062,AED,291.33,5.45,1587.75,6,False
8743,371,41,1440,SAR,251.05,3.83,961.52,7,False
8744,303,28,1343,OMR,405.76,3.9,1582.46,4,True
8745,168,64,1586,SAR,208.31,4.99,1039.47,1,True
8746,435,19,1378,USD,479.26,4.95,2372.34,7,False
8747,170,72,1294,OMR,282.51,2.92,824.93,1,True
8748,135,25,1682,AED,431.13,4.63,1996.13,2,True
8749,50,38,1231,SAR,489.37,4.41,2158.12,3,True
8750,432,3,1439,AED,244.06,4.79,1169.05,8,True
8751,340,2,1393,OMR,237.3,4.14,982.42,8,False
8752,347,5,1275,AED,282.75,5.46,1543.82,8,False
8753,134,61,1703,OMR,376.87,4.43,1669.53,3,True
8754,347,20,1166,KWD,200.4,3.67,735.47,5,False
8755,137,76,1098,AED,381.78,4.77,1821.09,4,False
8756,245,38,1411,KWD,373.07,2.54,947.6,6,True
8757,109,36,1227,SAR,213.77,3.48,743.92,5,True
8758,313,46,1413,AED,356.91,3.94,1406.23,8,True
8759,287,37,1313,AED,450.32,3.85,1733.73,1,False
