payout_id,teacher_id,date_id,hours_taught,rate_per_hour,rate_basis,total_payout,currency,bonus
2923,57,1503,10,1700,Intro Offer,17000,PKR,500
2924,12,1634,10,1700,Standard,17000,PKR,0
2925,33,1296,12,1700,Urgent,20400,PKR,500
2926,3,1704,12,1700,Intro Offer,20400,PKR,500
2927,13,1309,8,1500,Intro Offer,12000,PKR,500
2928,73,1003,8,1700,Intro Offer,13600,PKR,500
2929,7,1333,8,1500,Urgent,12000,PKR,500
2930,97,1577,10,1500,Urgent,15000,PKR,1000
2931,28,1468,10,1700,Intro Offer,17000,PKR,1000
2932,49,1200,8,1500,Standard,12000,PKR,500
2933,35,1315,8,1700,Standard,13600,PKR,1000
2934,30,1152,8,1700,Standard,13600,PKR,0
2935,34,1579,8,1300,Standard,10400,PKR,1000
2936,34,1179,10,1300,Standard,13000,PKR,500
2937,88,1207,8,1300,Standard,10400,PKR,500
2938,45,1164,12,1700,Standard,20400,PKR,1000
2939,50,1220,10,1500,Standard,15000,PKR,1000
2940,22,1223,10,1300,Urgent,13000,PKR,1000
2941,25,1048,12,1700,Urgent,20400,PKR,1000
2942,49,1149,12,1700,Standard,20400,PKR,500
2943,41,1188,12,1700,Intro Offer,20400,PKR,1000
2944,93,1486,12,1700,Intro Offer,20400,PKR,1000
2945,43,1655,12,1300,Urgent,15600,PKR,500
2946,67,1438,8,1500,Standard,12000,PKR,0
2947,92,1206,8,1700,Urgent,13600,PKR,500
2948,2,1480,10,1300,Urgent,13000,PKR,1000
2949,39,1636,8,1700,Urgent,13600,PKR,0
2950,56,1405,12,1700,Intro Offer,20400,PKR,0
2951,12,1117,8,1300,Standard,10400,PKR,500
2952,41,1690,10,1500,Urgent,15000,PKR,0
2953,32,1638,12,1300,Intro Offer,15600,PKR,0
2954,91,1681,10,1700,Intro Offer,17000,PKR,1000
2955,4,1701,10,1300,Standard,13000,PKR,500
2956,36,1269,10,1500,Standard,15000,PKR,0
2957,30,1349,10,1500,Intro Offer,15000,PKR,1000
2958,25,1250,10,1300,Intro Offer,13000,PKR,0
2959,19,1026,12,1500,Urgent,18000,PKR,0
2960,34,1589,12,1300,Intro Offer,15600,PKR,500
2961,74,1091,8,1300,Standard,10400,PKR,1000
2962,67,1448,10,1500,Intro Offer,15000,PKR,1000
2963,44,1357,12,1500,Intro Offer,18000,PKR,1000
2964,20,1281,12,1700,Urgent,20400,PKR,0
2965,19,1279,12,1300,Intro Offer,15600,PKR,1000
2966,55,1307,10,1300,Intro Offer,13000,PKR,0
2967,79,1137,12,1700,Urgent,20400,PKR,0
2968,29,1407,8,1700,Standard,13600,PKR,0
2969,90,1543,12,1500,Standard,18000,PKR,500
2970,94,1436,8,1300,Standard,10400,PKR,0
2971,17,1547,8,1700,Urgent,13600,PKR,1000
2972,33,1676,8,1500,Intro Offer,12000,PKR,0
2973,44,1533,8,1700,Urgent,13600,PKR,500
2974,95,1620,12,1500,Intro Offer,18000,PKR,500
2975,63,1045,10,1700,Urgent,17000,PKR,1000
2976,4,1398,8,1700,Standard,13600,PKR,0
2977,30,1395,12,1300,Standard,15600,PKR,1000
2978,17,1715,8,1300,Urgent,10400,PKR,0
2979,43,1727,12,1300,Standard,15600,PKR,0
2980,76,1392,12,1500,Urgent,18000,PKR,0
2981,68,1162,12,1500,Urgent,18000,PKR,0
2982,5,1495,10,1500,Urgent,15000,PKR,1000
2983,41,1522,8,1300,Urgent,10400,PKR,0
2984,66,1258,10,1300,Standard,13000,PKR,500
2985,84,1415,8,1300,Standard,10400,PKR,1000
2986,36,1018,10,1500,Urgent,15000,PKR,1000
2987,54,1201,10,1300,Intro Offer,13000,PKR,0
2988,73,1454,10,1300,Standard,13000,PKR,1000
2989,13,1719,8,1500,Standard,12000,PKR,1000
2990,10,1281,12,1700,Urgent,20400,PKR,0
2991,77,1258,10,1500,Standard,15000,PKR,0
2992,71,1289,8,1300,Standard,10400,PKR,1000
2993,28,1274,10,1300,Intro Offer,13000,PKR,1000
2994,4,1081,8,1300,Urgent,10400,PKR,0
2995,44,1091,10,1300,Urgent,13000,PKR,0
2996,32,1404,12,1500,Standard,18000,PKR,1000
2997,28,1160,12,1300,Urgent,15600,PKR,1000
2998,73,1361,10,1700,Intro Offer,17000,PKR,1000
2999,54,1252,8,1300,Standard,10400,PKR,500
3000,42,1104,12,1700,Intro Offer,20400,PKR,500
3001,3,1425,10,1500,Urgent,15000,PKR,500
3002,92,1006,12,1300,Urgent,15600,PKR,0
3003,90,1452,10,1700,Urgent,17000,PKR,500
3004,26,1268,10,1700,Urgent,17000,PKR,1000
3005,6,1690,10,1700,Urgent,17000,PKR,0
3006,27,1432,12,1500,Intro Offer,18000,PKR,500
3007,72,1528,12,1300,Urgent,15600,PKR,500
3008,8,1341,8,1700,Intro Offer,13600,PKR,1000
3009,62,1648,10,1700,Standard,17000,PKR,0
3010,91,1203,8,1500,Intro Offer,12000,PKR,500
3011,99,1255,10,1700,Standard,17000,PKR,1000
3012,66,1253,8,1700,Standard,13600,PKR,1000
3013,57,1519,8,1500,Intro Offer,12000,PKR,0
3014,29,1262,12,1700,Standard,20400,PKR,0
3015,14,1092,12,1300,Standard,15600,PKR,500
3016,45,1539,10,1700,Urgent,17000,PKR,1000
3017,49,1634,12,1300,Intro Offer,15600,PKR,500
3018,3,1244,12,1700,Standard,20400,PKR,0
3019,19,1298,12,1300,Urgent,15600,PKR,500
3020,14,1308,10,1300,Intro Offer,13000,PKR,1000
3021,96,1569,10,1500,Standard,15000,PKR,0
3022,78,1276,12,1300,Intro Offer,15600,PKR,0
3023,44,1568,8,1300,Standard,10400,PKR,1000
3024,1,1379,8,1300,Standard,10400,PKR,1000
3025,77,1368,12,1500,Intro Offer,18000,PKR,0
3026,30,1478,10,1700,Urgent,17000,PKR,500
3027,85,1449,10,1700,Standard,17000,PKR,1000
3028,20,1121,8,1500,Urgent,12000,PKR,500
3029,10,1133,10,1300,Urgent,13000,PKR,1000
3030,26,1226,8,1700,Standard,13600,PKR,1000
3031,13,1713,8,1700,Intro Offer,13600,PKR,500
3032,30,1192,12,1500,Urgent,18000,PKR,1000
3033,10,1667,10,1700,Intro Offer,17000,PKR,0
3034,28,1464,10,1500,Intro Offer,15000,PKR,500
3035,3,1039,12,1700,Urgent,20400,PKR,1000
3036,94,1019,12,1300,Standard,15600,PKR,0
3037,4,1164,10,1500,Standard,15000,PKR,0
3038,60,1301,8,1300,Standard,10400,PKR,0
3039,29,1400,12,1300,Standard,15600,PKR,1000
3040,5,1160,8,1500,Urgent,12000,PKR,500
3041,65,1074,10,1300,Urgent,13000,PKR,0
3042,43,1710,8,1500,Standard,12000,PKR,0
3043,81,1685,10,1700,Intro Offer,17000,PKR,0
3044,62,1219,12,1500,Standard,18000,PKR,500
3045,100,1146,10,1300,Urgent,13000,PKR,1000
3046,26,1339,8,1300,Intro Offer,10400,PKR,500
3047,60,1135,12,1700,Urgent,20400,PKR,500
3048,10,1094,8,1700,Urgent,13600,PKR,1000
3049,27,1183,10,1300,Urgent,13000,PKR,1000
3050,19,1008,12,1300,Intro Offer,15600,PKR,500
3051,71,1232,8,1300,Urgent,10400,PKR,0
3052,20,1352,8,1500,Urgent,12000,PKR,1000
3053,64,1545,12,1500,Intro Offer,18000,PKR,0
3054,46,1238,12,1500,Urgent,18000,PKR,1000
3055,43,1508,10,1500,Standard,15000,PKR,1000
3056,61,1651,8,1300,Urgent,10400,PKR,1000
3057,48,1272,8,1700,Standard,13600,PKR,500
3058,1,1108,12,1700,Urgent,20400,PKR,0
3059,3,1135,8,1700,Urgent,13600,PKR,0
3060,34,1598,12,1500,Standard,18000,PKR,500
3061,83,1388,10,1300,Standard,13000,PKR,1000
3062,71,1054,8,1700,Intro Offer,13600,PKR,0
3063,5,1323,8,1700,Standard,13600,PKR,1000
3064,21,1390,12,1700,Standard,20400,PKR,0
3065,21,1029,10,1700,Standard,17000,PKR,0
3066,10,1468,8,1500,Standard,12000,PKR,1000
3067,63,1490,12,1500,Intro Offer,18000,PKR,500
3068,38,1505,12,1300,Urgent,15600,PKR,1000
3069,57,1302,10,1300,Standard,13000,PKR,0
3070,21,1009,8,1700,Intro Offer,13600,PKR,0
3071,4,1110,10,1700,Standard,17000,PKR,0
3072,26,1195,8,1300,Intro Offer,10400,PKR,1000
3073,8,1448,12,1300,Urgent,15600,PKR,0
3074,62,1382,10,1300,Standard,13000,PKR,0
3075,74,1063,10,1500,Intro Offer,15000,PKR,500
3076,36,1282,12,1500,Urgent,18000,PKR,1000
3077,26,1457,12,1500,Standard,18000,PKR,1000
3078,29,1504,12,1500,Intro Offer,18000,PKR,500
3079,23,1168,12,1500,Standard,18000,PKR,1000
3080,5,1672,10,1700,Standard,17000,PKR,500
3081,92,1601,10,1300,Urgent,13000,PKR,1000
3082,86,1222,12,1300,Intro Offer,15600,PKR,1000
3083,32,1214,8,1500,Urgent,12000,PKR,1000
3084,78,1438,12,1700,Urgent,20400,PKR,1000
3085,99,1403,12,1700,Standard,20400,PKR,0
3086,45,1553,12,1500,Urgent,18000,PKR,1000
3087,64,1018,10,1300,Urgent,13000,PKR,500
3088,65,1154,10,1500,Intro Offer,15000,PKR,1000
3089,10,1440,12,1700,Intro Offer,20400,PKR,1000
3090,92,1516,10,1300,Standard,13000,PKR,1000
3091,100,1130,12,1300,Intro Offer,15600,PKR,500
3092,5,1266,8,1700,Urgent,13600,PKR,0
3093,28,1070,12,1700,Intro Offer,20400,PKR,0
3094,33,1373,12,1700,Standard,20400,PKR,1000
3095,22,1239,12,1300,Urgent,15600,PKR,500
3096,85,1033,8,1700,Standard,13600,PKR,1000
3097,36,1676,12,1700,Urgent,20400,PKR,1000
3098,33,1644,12,1500,Urgent,18000,PKR,0
3099,17,1213,8,1500,Intro Offer,12000,PKR,500
3100,35,1116,12,1500,Intro Offer,18000,PKR,500
3101,5,1125,12,1300,Intro Offer,15600,PKR,500
3102,86,1393,12,1700,Intro Offer,20400,PKR,0
3103,54,1641,12,1300,Standard,15600,PKR,0
3104,1,1078,8,1700,Standard,13600,PKR,1000
3105,11,1087,8,1300,Standard,10400,PKR,1000
3106,52,1040,10,1300,Intro Offer,13000,PKR,500
3107,10,1479,12,1500,Standard,18000,PKR,0
3108,75,1428,12,1700,Intro Offer,20400,PKR,0
3109,26,1241,12,1300,Standard,15600,PKR,500
3110,6,1719,12,1500,Intro Offer,18000,PKR,0
3111,89,1396,12,1500,Intro Offer,18000,PKR,0
3112,10,1179,8,1300,Urgent,10400,PKR,1000
3113,99,1029,10,1500,Intro Offer,15000,PKR,500
3114,16,1567,10,1500,Urgent,15000,PKR,1000
3115,74,1262,8,1500,Urgent,12000,PKR,0
3116,19,1236,8,1300,Intro Offer,10400,PKR,1000
3117,86,1137,12,1700,Intro Offer,20400,PKR,500
3118,18,1256,8,1500,Standard,12000,PKR,500
3119,73,1033,12,1500,Intro Offer,18000,PKR,500
3120,32,1232,12,1300,Intro Offer,15600,PKR,0
3121,39,1665,12,1500,Urgent,18000,PKR,1000
3122,58,1069,10,1700,Intro Offer,17000,PKR,500
3123,84,1560,10,1500,Intro Offer,15000,PKR,0
3124,100,1224,12,1500,Urgent,18000,PKR,500
3125,37,1068,10,1700,Intro Offer,17000,PKR,500
3126,36,1043,12,1700,Intro Offer,20400,PKR,0
3127,59,1712,8,1700,Standard,13600,PKR,1000
3128,88,1443,12,1300,Urgent,15600,PKR,0
3129,57,1638,12,1300,Urgent,15600,PKR,1000
3130,2,1576,10,1300,Standard,13000,PKR,500
3131,94,1218,10,1500,Urgent,15000,PKR,500
3132,15,1254,8,1500,Urgent,12000,PKR,500
3133,55,1140,8,1500,Intro Offer,12000,PKR,1000
3134,81,1335,8,1700,Urgent,13600,PKR,1000
3135,48,1609,12,1500,Standard,18000,PKR,0
3136,82,1682,12,1500,Urgent,18000,PKR,1000
3137,7,1278,8,1300,Urgent,10400,PKR,1000
3138,82,1554,10,1300,Urgent,13000,PKR,500
3139,52,1671,8,1500,Standard,12000,PKR,0
3140,3,1083,8,1300,Standard,10400,PKR,0
3141,60,1542,10,1300,Standard,13000,PKR,500
3142,60,1084,10,1700,Intro Offer,17000,PKR,500
3143,5,1271,10,1500,Intro Offer,15000,PKR,1000
3144,5,1464,8,1700,Standard,13600,PKR,1000
3145,82,1497,8,1300,Standard,10400,PKR,0
3146,15,1088,10,1300,Intro Offer,13000,PKR,0
3147,98,1125,12,1700,Standard,20400,PKR,1000
3148,41,1485,12,1300,Intro Offer,15600,PKR,0
3149,68,1708,8,1300,Urgent,10400,PKR,0
3150,56,1630,12,1500,Standard,18000,PKR,0
3151,87,1722,12,1500,Intro Offer,18000,PKR,0
3152,47,1292,10,1300,Intro Offer,13000,PKR,1000
3153,24,1566,12,1500,Standard,18000,PKR,1000
3154,92,1089,8,1700,Standard,13600,PKR,1000
3155,35,1074,10,1300,Standard,13000,PKR,1000
3156,90,1634,10,1300,Urgent,13000,PKR,0
3157,89,1430,10,1300,Standard,13000,PKR,0
3158,63,1685,10,1500,Standard,15000,PKR,500
3159,35,1529,10,1300,Intro Offer,13000,PKR,0
3160,13,1648,10,1300,Standard,13000,PKR,500
3161,93,1086,12,1300,Intro Offer,15600,PKR,1000
3162,81,1670,8,1700,Standard,13600,PKR,0
3163,87,1579,8,1500,Urgent,12000,PKR,1000
3164,93,1535,12,1700,Intro Offer,20400,PKR,500
3165,43,1607,10,1700,Urgent,17000,PKR,1000
3166,93,1460,10,1300,Intro Offer,13000,PKR,500
3167,64,1548,12,1300,Urgent,15600,PKR,0
3168,27,1605,12,1700,Standard,20400,PKR,1000
3169,38,1550,10,1500,Standard,15000,PKR,0
3170,44,1334,10,1300,Urgent,13000,PKR,0
3171,78,1424,12,1700,Urgent,20400,PKR,1000
3172,62,1703,10,1300,Urgent,13000,PKR,500
3173,27,1383,10,1300,Urgent,13000,PKR,0
3174,74,1540,8,1500,Intro Offer,12000,PKR,500
3175,18,1570,8,1500,Standard,12000,PKR,1000
3176,98,1356,12,1300,Intro Offer,15600,PKR,0
3177,22,1722,12,1300,Intro Offer,15600,PKR,500
3178,100,1149,10,1700,Urgent,17000,PKR,1000
3179,5,1231,8,1700,Standard,13600,PKR,0
3180,56,1233,8,1300,Urgent,10400,PKR,0
3181,16,1581,12,1500,Intro Offer,18000,PKR,1000
3182,78,1207,10,1700,Urgent,17000,PKR,500
3183,88,1340,12,1700,Standard,20400,PKR,0
3184,32,1325,10,1500,Urgent,15000,PKR,1000
3185,80,1467,10,1500,Intro Offer,15000,PKR,0
3186,38,1037,8,1700,Intro Offer,13600,PKR,500
3187,76,1419,12,1700,Intro Offer,20400,PKR,1000
3188,8,1673,8,1700,Urgent,13600,PKR,500
3189,7,1679,10,1500,Standard,15000,PKR,1000
3190,85,1384,10,1300,Intro Offer,13000,PKR,1000
3191,64,1276,10,1700,Standard,17000,PKR,0
3192,60,1081,8,1500,Urgent,12000,PKR,1000
3193,44,1481,8,1500,Intro Offer,12000,PKR,0
3194,17,1519,10,1700,Intro Offer,17000,PKR,0
3195,70,1720,8,1700,Intro Offer,13600,PKR,500
3196,21,1598,12,1300,Intro Offer,15600,PKR,1000
3197,30,1167,12,1300,Standard,15600,PKR,500
3198,96,1568,10,1700,Intro Offer,17000,PKR,500
3199,42,1218,10,1700,Standard,17000,PKR,1000
3200,53,1500,8,1700,Intro Offer,13600,PKR,1000
3201,81,1564,8,1300,Urgent,10400,PKR,0
3202,61,1463,12,1500,Standard,18000,PKR,1000
3203,99,1021,10,1300,Urgent,13000,PKR,1000
3204,26,1626,10,1500,Standard,15000,PKR,1000
3205,86,1372,12,1300,Urgent,15600,PKR,0
3206,99,1091,12,1700,Intro Offer,20400,PKR,0
3207,72,1592,12,1500,Intro Offer,18000,PKR,0
3208,96,1011,12,1700,Urgent,20400,PKR,500
3209,98,1613,10,1300,Standard,13000,PKR,500
3210,64,1110,12,1500,Standard,18000,PKR,0
3211,84,1445,12,1700,Urgent,20400,PKR,1000
3212,13,1495,8,1300,Standard,10400,PKR,0
3213,63,1379,12,1300,Standard,15600,PKR,0
3214,49,1007,8,1300,Urgent,10400,PKR,500
3215,15,1694,12,1700,Urgent,20400,PKR,500
3216,27,1514,8,1300,Intro Offer,10400,PKR,0
3217,36,1063,10,1500,Urgent,15000,PKR,1000
3218,62,1018,10,1300,Standard,13000,PKR,0
3219,5,1609,12,1500,Standard,18000,PKR,0
3220,38,1502,12,1500,Intro Offer,18000,PKR,0
3221,56,1231,8,1300,Standard,10400,PKR,500
3222,95,1460,12,1500,Intro Offer,18000,PKR,500
3223,51,1328,10,1700,Intro Offer,17000,PKR,500
3224,63,1511,10,1700,Intro Offer,17000,PKR,1000
3225,66,1200,8,1700,Intro Offer,13600,PKR,0
3226,24,1079,10,1300,Urgent,13000,PKR,500
3227,20,1416,8,1300,Intro Offer,10400,PKR,500
3228,1,1008,10,1700,Intro Offer,17000,PKR,0
3229,30,1076,12,1500,Intro Offer,18000,PKR,500
3230,58,1138,8,1300,Intro Offer,10400,PKR,500
3231,58,1689,12,1700,Standard,20400,PKR,0
3232,87,1604,8,1700,Urgent,13600,PKR,500
3233,73,1315,8,1300,Standard,10400,PKR,1000
3234,85,1642,10,1700,Urgent,17000,PKR,500
3235,20,1092,12,1700,Intro Offer,20400,PKR,1000
3236,9,1032,8,1500,Intro Offer,12000,PKR,0
3237,69,1511,10,1500,Intro Offer,15000,PKR,500
3238,68,1677,12,1500,Urgent,18000,PKR,1000
3239,86,1238,10,1300,Urgent,13000,PKR,0
3240,70,1262,8,1500,Intro Offer,12000,PKR,1000
3241,47,1331,8,1500,Standard,12000,PKR,1000
3242,14,1466,12,1700,Intro Offer,20400,PKR,500
3243,79,1595,8,1300,Urgent,10400,PKR,0
3244,70,1064,8,1300,Urgent,10400,PKR,0
3245,95,1184,8,1700,Urgent,13600,PKR,1000
3246,41,1639,10,1500,Urgent,15000,PKR,500
3247,59,1420,10,1300,Urgent,13000,PKR,500
3248,41,1708,10,1300,Intro Offer,13000,PKR,1000
3249,26,1303,10,1300,Intro Offer,13000,PKR,1000
3250,36,1209,10,1700,Intro Offer,17000,PKR,1000
3251,79,1596,10,1500,Intro Offer,15000,PKR,1000
3252,65,1112,8,1300,Intro Offer,10400,PKR,500
3253,24,1211,8,1700,Intro Offer,13600,PKR,500
3254,6,1527,12,1500,Urgent,18000,PKR,1000
3255,44,1432,8,1300,Urgent,10400,PKR,500
3256,4,1377,10,1700,Urgent,17000,PKR,0
3257,52,1355,8,1500,Intro Offer,12000,PKR,500
3258,19,1647,10,1500,Urgent,15000,PKR,1000
3259,35,1070,8,1300,Standard,10400,PKR,0
3260,2,1069,12,1300,Standard,15600,PKR,1000
3261,88,1144,10,1700,Standard,17000,PKR,500
3262,25,1380,12,1700,Intro Offer,20400,PKR,500
3263,31,1664,8,1300,Urgent,10400,PKR,0
3264,88,1476,10,1500,Intro Offer,15000,PKR,0
3265,65,1296,10,1700,Standard,17000,PKR,0
3266,1,1174,12,1500,Urgent,18000,PKR,1000
3267,54,1647,10,1300,Intro Offer,13000,PKR,1000
3268,56,1690,10,1300,Standard,13000,PKR,0
3269,68,1554,12,1500,Urgent,18000,PKR,1000
3270,66,1078,10,1500,Intro Offer,15000,PKR,1000
3271,100,1512,12,1700,Standard,20400,PKR,0
3272,99,1403,8,1500,Urgent,12000,PKR,500
3273,90,1637,10,1700,Urgent,17000,PKR,500
3274,33,1448,12,1700,Standard,20400,PKR,0
3275,62,1290,12,1500,Intro Offer,18000,PKR,1000
3276,18,1338,12,1300,Intro Offer,15600,PKR,0
3277,43,1440,8,1700,Intro Offer,13600,PKR,1000
3278,41,1508,10,1300,Intro Offer,13000,PKR,500
3279,8,1404,12,1500,Intro Offer,18000,PKR,1000
3280,48,1449,10,1700,Urgent,17000,PKR,1000
3281,34,1511,10,1500,Intro Offer,15000,PKR,500
3282,85,1001,12,1500,Urgent,18000,PKR,500
3283,3,1392,8,1500,Urgent,12000,PKR,1000
3284,72,1188,12,1300,Standard,15600,PKR,0
3285,22,1688,10,1700,Urgent,17000,PKR,1000
3286,89,1697,8,1500,Standard,12000,PKR,1000
3287,25,1349,12,1300,Standard,15600,PKR,500
3288,67,1618,10,1300,Urgent,13000,PKR,1000
3289,17,1116,12,1700,Standard,20400,PKR,0
3290,56,1728,12,1500,Intro Offer,18000,PKR,1000
3291,77,1277,12,1300,Standard,15600,PKR,0
3292,28,1178,12,1700,Intro Offer,20400,PKR,1000
3293,83,1135,12,1700,Intro Offer,20400,PKR,1000
3294,43,1575,10,1500,Urgent,15000,PKR,1000
3295,92,1256,12,1700,Urgent,20400,PKR,0
3296,15,1387,10,1300,Standard,13000,PKR,500
3297,8,1069,10,1300,Urgent,13000,PKR,1000
3298,52,1525,12,1500,Standard,18000,PKR,0
3299,70,1004,10,1500,Urgent,15000,PKR,0
3300,30,1661,12,1500,Urgent,18000,PKR,0
3301,32,1229,10,1500,Intro Offer,15000,PKR,0
3302,92,1053,10,1700,Standard,17000,PKR,1000
3303,96,1410,12,1500,Intro Offer,18000,PKR,1000
3304,19,1427,10,1300,Standard,13000,PKR,500
3305,74,1452,10,1700,Intro Offer,17000,PKR,500
3306,91,1507,12,1300,Intro Offer,15600,PKR,500
3307,23,1361,10,1300,Urgent,13000,PKR,1000
3308,75,1053,10,1500,Intro Offer,15000,PKR,0
3309,54,1661,12,1300,Intro Offer,15600,PKR,0
3310,2,1364,8,1300,Standard,10400,PKR,1000
3311,71,1592,8,1300,Urgent,10400,PKR,0
3312,24,1243,12,1700,Urgent,20400,PKR,500
3313,54,1107,8,1300,Urgent,10400,PKR,1000
3314,66,1474,12,1300,Standard,15600,PKR,0
3315,57,1538,10,1500,Standard,15000,PKR,0
3316,50,1407,8,1700,Urgent,13600,PKR,1000
3317,90,1577,12,1500,Intro Offer,18000,PKR,500
3318,86,1143,10,1300,Urgent,13000,PKR,1000
3319,39,1511,8,1700,Intro Offer,13600,PKR,0
3320,71,1645,10,1300,Urgent,13000,PKR,1000
3321,87,1677,10,1500,Standard,15000,PKR,500
3322,13,1681,10,1500,Intro Offer,15000,PKR,1000
3323,73,1223,8,1300,Urgent,10400,PKR,500
3324,23,1285,12,1700,Standard,20400,PKR,500
3325,98,1281,12,1300,Urgent,15600,PKR,1000
3326,94,1442,10,1300,Urgent,13000,PKR,0
3327,23,1125,10,1300,Standard,13000,PKR,0
3328,92,1692,10,1700,Standard,17000,PKR,1000
3329,37,1249,8,1500,Intro Offer,12000,PKR,0
3330,19,1066,8,1500,Standard,12000,PKR,1000
3331,9,1411,12,1700,Standard,20400,PKR,500
3332,2,1213,10,1700,Urgent,17000,PKR,0
3333,94,1072,10,1300,Urgent,13000,PKR,0
3334,16,1709,12,1300,Intro Offer,15600,PKR,500
3335,95,1078,10,1500,Intro Offer,15000,PKR,0
3336,85,1700,12,1300,Standard,15600,PKR,0
3337,30,1539,8,1300,Urgent,10400,PKR,0
3338,85,1306,10,1700,Intro Offer,17000,PKR,1000
3339,80,1367,12,1500,Intro Offer,18000,PKR,0
3340,81,1154,8,1300,Standard,10400,PKR,0
3341,14,1024,12,1300,Urgent,15600,PKR,500
3342,82,1227,12,1500,Urgent,18000,PKR,1000
3343,2,1494,10,1500,Standard,15000,PKR,500
3344,73,1639,12,1300,Intro Offer,15600,PKR,0
3345,85,1159,10,1700,Urgent,17000,PKR,0
3346,67,1571,8,1700,Intro Offer,13600,PKR,0
3347,70,1673,12,1500,Standard,18000,PKR,0
3348,21,1648,8,1700,Urgent,13600,PKR,1000
3349,14,1471,8,1300,Intro Offer,10400,PKR,500
3350,90,1212,10,1700,Urgent,17000,PKR,0
3351,65,1524,10,1500,Intro Offer,15000,PKR,1000
3352,2,1195,8,1700,Intro Offer,13600,PKR,0
3353,31,1078,12,1700,Urgent,20400,PKR,1000
3354,98,1368,8,1500,Intro Offer,12000,PKR,500
3355,46,1119,12,1300,Standard,15600,PKR,0
3356,64,1562,12,1700,Standard,20400,PKR,0
3357,15,1564,8,1700,Standard,13600,PKR,0
3358,16,1050,10,1700,Urgent,17000,PKR,500
3359,81,1380,8,1500,Standard,12000,PKR,1000
3360,23,1295,12,1700,Urgent,20400,PKR,0
3361,38,1479,12,1300,Intro Offer,15600,PKR,500
3362,87,1332,10,1500,Standard,15000,PKR,1000
3363,58,1040,12,1300,Intro Offer,15600,PKR,1000
3364,88,1554,10,1300,Intro Offer,13000,PKR,500
3365,76,1356,8,1500,Urgent,12000,PKR,1000
3366,8,1532,12,1500,Standard,18000,PKR,0
3367,57,1466,10,1700,Standard,17000,PKR,1000
3368,85,1425,10,1500,Intro Offer,15000,PKR,0
3369,21,1572,12,1700,Urgent,20400,PKR,500
3370,28,1364,12,1700,Standard,20400,PKR,0
3371,49,1473,12,1300,Intro Offer,15600,PKR,500
3372,60,1591,10,1700,Intro Offer,17000,PKR,1000
3373,2,1055,10,1700,Urgent,17000,PKR,0
3374,98,1091,8,1700,Urgent,13600,PKR,1000
3375,80,1262,10,1500,Standard,15000,PKR,0
3376,31,1634,12,1300,Intro Offer,15600,PKR,500
3377,87,1388,12,1700,Standard,20400,PKR,0
3378,16,1570,12,1500,Intro Offer,18000,PKR,500
3379,27,1286,12,1500,Intro Offer,18000,PKR,1000
3380,40,1110,12,1700,Urgent,20400,PKR,1000
3381,91,1409,10,1300,Intro Offer,13000,PKR,1000
3382,15,1231,12,1700,Standard,20400,PKR,1000
3383,88,1589,12,1300,Standard,15600,PKR,500
3384,68,1603,8,1300,Intro Offer,10400,PKR,1000
3385,30,1244,10,1700,Urgent,17000,PKR,500
3386,6,1715,8,1500,Urgent,12000,PKR,500
3387,70,1341,12,1300,Urgent,15600,PKR,1000
3388,33,1677,12,1500,Urgent,18000,PKR,500
3389,57,1073,8,1300,Urgent,10400,PKR,1000
3390,57,1493,12,1300,Intro Offer,15600,PKR,1000
3391,24,1507,8,1700,Standard,13600,PKR,500
3392,97,1080,8,1500,Urgent,12000,PKR,500
3393,45,1109,10,1300,Urgent,13000,PKR,500
3394,98,1444,10,1500,Intro Offer,15000,PKR,0
3395,4,1106,10,1300,Intro Offer,13000,PKR,1000
3396,8,1422,12,1300,Standard,15600,PKR,1000
3397,13,1368,10,1300,Urgent,13000,PKR,500
3398,29,1346,12,1500,Standard,18000,PKR,0
3399,53,1407,10,1500,Intro Offer,15000,PKR,500
3400,75,1186,8,1300,Urgent,10400,PKR,1000
3401,24,1044,10,1300,Urgent,13000,PKR,0
3402,100,1308,12,1300,Intro Offer,15600,PKR,1000
3403,66,1246,8,1300,Urgent,10400,PKR,0
3404,25,1437,12,1700,Urgent,20400,PKR,0
3405,81,1711,8,1700,Standard,13600,PKR,500
3406,47,1544,8,1500,Urgent,12000,PKR,0
3407,84,1196,10,1700,Intro Offer,17000,PKR,0
3408,27,1433,8,1500,Standard,12000,PKR,500
3409,42,1239,12,1500,Urgent,18000,PKR,1000
3410,56,1649,8,1700,Standard,13600,PKR,1000
3411,7,1059,8,1500,Standard,12000,PKR,500
3412,89,1427,12,1500,Intro Offer,18000,PKR,0
3413,44,1371,8,1300,Urgent,10400,PKR,0
3414,66,1253,10,1500,Urgent,15000,PKR,0
3415,84,1203,12,1700,Urgent,20400,PKR,1000
3416,21,1226,8,1700,Intro Offer,13600,PKR,500
3417,68,1162,12,1300,Standard,15600,PKR,500
3418,4,1510,8,1500,Standard,12000,PKR,1000
3419,90,1621,8,1500,Urgent,12000,PKR,1000
3420,92,1344,10,1300,Standard,13000,PKR,1000
3421,71,1613,8,1500,Urgent,12000,PKR,1000
3422,89,1266,8,1300,Urgent,10400,PKR,1000
3423,97,1439,10,1700,Urgent,17000,PKR,1000
3424,72,1165,10,1300,Standard,13000,PKR,1000
3425,80,1325,12,1300,Standard,15600,PKR,500
